id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight,data_points,footnote,min_year_acquired
290981,2705497,4,,9999,Quantity not specified,90000,248,,,
290979,2705497,2,,9999,1 fl oz,30000,31,,,
290984,2705498,3,,9999,1 individual school container,64294,248,,,
290982,2705498,1,,9999,1 cup,10205,248,,,
290983,2705498,2,,9999,1 fl oz,30000,31,,,
290985,2705498,4,,9999,Quantity not specified,90000,248,,,
290989,2705499,4,,9999,Quantity not specified,90000,248,,,
290988,2705499,3,,9999,1 individual school container,64294,248,,,
290986,2705499,1,,9999,1 fl oz,30000,31,,,
290987,2705499,2,,9999,1 cup,10205,248,,,
290993,2705500,4,,9999,Quantity not specified,90000,248,,,
290990,2705500,1,,9999,1 cup,10205,248,,,
290992,2705500,3,,9999,1 individual school container,64294,248,,,
290991,2705500,2,,9999,1 fl oz,30000,31,,,
290996,2705501,3,,9999,Quantity not specified,90000,256,,,
290995,2705501,2,,9999,1 fl oz,30000,32,,,
290994,2705501,1,,9999,1 cup,10205,256,,,
290998,2705502,2,,9999,1 fl oz,30000,32,,,
290997,2705502,1,,9999,1 cup,10205,256,,,
290999,2705502,3,,9999,Quantity not specified,90000,256,,,
291000,2705503,1,,9999,1 fl oz,30000,28,,,
291003,2705503,4,,9999,Quantity not specified,90000,280,,,
291001,2705503,2,,9999,1 milkshake (10 fl oz),61459,280,,,
291002,2705503,3,,9999,1 cup,10205,224,,,
291006,2705504,3,,9999,1 cup,10205,224,,,
291007,2705504,4,,9999,Quantity not specified,90000,280,,,
291004,2705504,1,,9999,1 fl oz,30000,28,,,
291005,2705504,2,,9999,1 milkshake (10 fl oz),61459,280,,,
291010,2705505,3,,9999,Quantity not specified,90000,280,,,
291009,2705505,2,,9999,1 cup,10205,224,,,
291008,2705505,1,,9999,1 fl oz,30000,28,,,
291013,2705506,3,,9999,Quantity not specified,90000,280,,,
291012,2705506,2,,9999,1 cup,10205,224,,,
291011,2705506,1,,9999,1 fl oz,30000,28,,,
291015,2705507,2,,9999,1 milkshake (10 fl oz),61459,280,,,
291016,2705507,3,,9999,Quantity not specified,90000,280,,,
291014,2705507,1,,9999,1 fl oz,30000,28,,,
291019,2705508,4,,9999,1 large,60919,690,,,
291018,2705508,3,,9999,1 medium,61238,526,,,
291017,2705508,2,,9999,1 small,62015,405,,,
291020,2705508,5,,9999,1 fl oz,30000,28,,,
291022,2705508,7,,9999,Quantity not specified,90000,405,,,
291021,2705508,6,,9999,1 cup,10205,224,,,
291028,2705509,7,,9999,Quantity not specified,90000,405,,,
291025,2705509,4,,9999,1 large,60919,690,,,
291024,2705509,3,,9999,1 medium,61238,526,,,
291026,2705509,5,,9999,1 fl oz,30000,28,,,
291027,2705509,6,,9999,1 cup,10205,224,,,
291023,2705509,2,,9999,1 small,62015,405,,,
291030,2705510,2,,9999,1 cup,10205,248,,,
291032,2705510,4,,9999,Quantity not specified,90000,372,,,
291029,2705510,1,,9999,1 fl oz,30000,31,,,
291031,2705510,3,,9999,1 bottle (12 fl oz),60422,372,,,
291034,2705511,2,,9999,1 cup,10205,248,,,
291033,2705511,1,,9999,1 fl oz,30000,31,,,
291035,2705511,3,,9999,1 bottle (12 fl oz),60422,372,,,
291036,2705511,4,,9999,Quantity not specified,90000,372,,,
291037,2705512,1,,9999,1 fl oz,30000,27,,,
291039,2705512,3,,9999,Quantity not specified,90000,324,,,
291038,2705512,2,,9999,1 cup,10205,216,,,
291042,2705513,4,,9999,Quantity not specified,90000,324,,,
291040,2705513,1,,9999,1 fl oz,30000,27,,,
291043,2705513,5,,9999,1 small,62015,540,,,
291044,2705513,6,,9999,1 medium,61238,864,,,
291045,2705513,7,,9999,1 large,60919,1080,,,
291041,2705513,2,,9999,1 cup,10205,216,,,
291046,2705514,1,,9999,1 fl oz,30000,27,,,
291048,2705514,3,,9999,1 small,62015,540,,,
291050,2705514,5,,9999,1 large,60919,1080,,,
291051,2705514,6,,9999,Quantity not specified,90000,324,,,
291049,2705514,4,,9999,1 medium,61238,864,,,
291047,2705514,2,,9999,1 cup,10205,216,,,
291057,2705515,6,,9999,Quantity not specified,90000,324,,,
291054,2705515,3,,9999,1 small,62015,540,,,
291053,2705515,2,,9999,1 cup,10205,216,,,
291056,2705515,5,,9999,1 large,60919,1080,,,
291055,2705515,4,,9999,1 medium,61238,864,,,
291052,2705515,1,,9999,1 fl oz,30000,27,,,
291061,2705516,4,,9999,1 medium,61238,864,,,
291059,2705516,2,,9999,1 cup,10205,216,,,
291058,2705516,1,,9999,1 fl oz,30000,27,,,
291062,2705516,5,,9999,1 large,60919,1080,,,
291060,2705516,3,,9999,1 small,62015,540,,,
291063,2705516,6,,9999,Quantity not specified,90000,324,,,
291066,2705517,3,,9999,Quantity not specified,90000,248,,,
291065,2705517,2,,9999,1 fl oz,30000,31,,,
291064,2705517,1,,9999,1 cup,10205,248,,,
291067,2705518,1,,9999,1 fl oz,30000,30.5,,,
291068,2705519,1,,9999,1 fl oz,30000,30.5,,,
291069,2705520,1,,9999,1 fl oz,30000,30.5,,,
291070,2705521,1,,9999,1 fl oz,30000,30.5,,,
291071,2705522,1,,9999,1 fl oz,30000,30.5,,,
291072,2705523,1,,9999,1 fl oz,30000,30.5,,,
291073,2705524,1,,9999,1 fl oz,30000,30.5,,,
291074,2705525,1,,9999,1 fl oz,30000,30.5,,,
291075,2705526,1,,9999,1 fl oz,30000,30.5,,,
291076,2705527,1,,9999,1 fl oz,30000,30.5,,,
291077,2705528,1,,9999,1 fl oz,30000,30.5,,,
291078,2705529,1,,9999,1 fl oz,30000,30.5,,,
291079,2705530,1,,9999,1 fl oz,30000,30.5,,,
291080,2705531,1,,9999,1 fl oz,30000,30.5,,,
291081,2705532,1,,9999,1 fl oz,30000,30.5,,,
291082,2705533,1,,9999,1 fl oz,30000,30.5,,,
291083,2705534,1,,9999,1 fl oz,30000,30.5,,,
291084,2705535,1,,9999,1 fl oz,30000,30.5,,,
291085,2705536,1,,9999,1 fl oz,30000,30.5,,,
291086,2705537,1,,9999,1 fl oz,30000,30.5,,,
291087,2705538,1,,9999,1 fl oz,30000,30.5,,,
291088,2705539,1,,9999,1 fl oz,30000,30.5,,,
291089,2705540,1,,9999,1 fl oz,30000,30.5,,,
291090,2705541,1,,9999,1 fl oz,30000,30.5,,,
291091,2705542,1,,9999,1 fl oz,30000,30.5,,,
291092,2705543,1,,9999,1 fl oz,30000,30.5,,,
291093,2705544,1,,9999,1 fl oz,30000,30.5,,,
291095,2705545,2,,9999,1 bottle (8 fl oz),63387,248,,,
291094,2705545,1,,9999,1 fl oz,30000,31,,,
291096,2705546,1,,9999,1 fl oz,30000,30.5,,,
291097,2705547,1,,9999,1 fl oz,30000,30.5,,,
291098,2705548,1,,9999,1 fl oz,30000,31,,,
291099,2705548,3,,9999,1 bottle (8 fl oz),63387,248,,,
291100,2705549,1,,9999,1 fl oz,30000,30.5,,,
291101,2705550,1,,9999,1 fl oz,30000,30.5,,,
291102,2705551,1,,9999,1 fl oz,30000,30.5,,,
291103,2705552,1,,9999,1 fl oz,30000,30.5,,,
291104,2705553,1,,9999,1 fl oz,30000,30.5,,,
291105,2705554,1,,9999,1 fl oz,30000,30.5,,,
291106,2705555,1,,9999,1 fl oz,30000,30.5,,,
291107,2705556,1,,9999,1 fl oz,30000,30.5,,,
291108,2705557,1,,9999,1 fl oz,30000,30.5,,,
291109,2705558,1,,9999,1 fl oz,30000,30.5,,,
291110,2705559,1,,9999,1 fl oz,30000,30.5,,,
291111,2705560,1,,9999,1 fl oz,30000,30.5,,,
291112,2705561,1,,9999,1 fl oz,30000,30.5,,,
291113,2705562,1,,9999,1 fl oz,30000,30.5,,,
291114,2705563,1,,9999,1 fl oz,30000,30.5,,,
291115,2705564,1,,9999,1 fl oz,30000,30.5,,,
291116,2705565,1,,9999,1 fl oz,30000,30.5,,,
291117,2705566,1,,9999,1 fl oz,30000,30.5,,,
291118,2705567,1,,9999,1 fl oz,30000,30.5,,,
291119,2705568,1,,9999,1 fl oz,30000,30.5,,,
291120,2705569,1,,9999,1 fl oz,30000,30.5,,,
291121,2705570,1,,9999,1 fl oz,30000,30.5,,,
291122,2705571,1,,9999,1 fl oz,30000,30.5,,,
291123,2705572,1,,9999,1 fl oz,30000,30.5,,,
291124,2705573,1,,9999,1 fl oz,30000,30.5,,,
291125,2705574,1,,9999,1 fl oz,30000,30.5,,,
291126,2705575,1,,9999,1 fl oz,30000,30.5,,,
291127,2705576,1,,9999,1 fl oz,30000,30.5,,,
291128,2705577,1,,9999,1 fl oz,30000,30.5,,,
291129,2705578,1,,9999,1 fl oz,30000,30.5,,,
291130,2705579,1,,9999,1 fl oz,30000,30.5,,,
291131,2705580,1,,9999,1 fl oz,30000,30.5,,,
291132,2705581,1,,9999,1 fl oz,30000,30.5,,,
291133,2705582,1,,9999,1 fl oz,30000,30.5,,,
291134,2705583,1,,9999,1 fl oz,30000,30.5,,,
291135,2705584,1,,9999,1 fl oz,30000,30.5,,,
291136,2705585,1,,9999,1 cup,10205,128,,,
291137,2705585,2,,9999,Quantity not specified,90000,43,,,
291139,2705586,2,,9999,Quantity not specified,90000,8,,,
291138,2705586,1,,9999,1 tablespoon,21000,7.5,,,
291141,2705587,2,,9999,Quantity not specified,90000,5,,,
291142,2705587,3,,9999,Guideline amount per fl oz of beverage,63480,0.6,,,
291140,2705587,1,,9999,1 tablespoon,21000,5,,,
291143,2705588,1,,9999,1 tablespoon,21000,10,,,
291144,2705588,2,,9999,Quantity not specified,90000,20,,,
291145,2705588,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291148,2705589,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291147,2705589,2,,9999,Quantity not specified,90000,20,,,
291146,2705589,1,,9999,1 tablespoon,21000,10,,,
291150,2705590,2,,9999,Quantity not specified,90000,11,,,
291151,2705590,3,,9999,Guideline amount per fl oz of beverage,63480,1.4,,,
291149,2705590,1,,9999,1 tablespoon,21000,5.5,,,
291153,2705591,2,,9999,Quantity not specified,90000,20,,,
291154,2705591,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291152,2705591,1,,9999,1 tablespoon,21000,10,,,
291158,2705592,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291157,2705592,3,,9999,1 individual container,60868,11,,,
291159,2705592,5,,9999,Quantity not specified,90000,20,,,
291156,2705592,2,,9999,1 fl oz,30000,30,,,
291155,2705592,1,,9999,1 cup,10205,240,,,
291160,2705593,1,,9999,1 cup,10205,240,,,
291163,2705593,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291164,2705593,5,,9999,Quantity not specified,90000,20,,,
291161,2705593,2,,9999,1 fl oz,30000,30,,,
291162,2705593,3,,9999,1 individual container,60868,11,,,
291165,2705594,1,,9999,1 cup,10205,240,,,
291169,2705594,5,,9999,Quantity not specified,90000,20,,,
291166,2705594,2,,9999,1 fl oz,30000,30,,,
291167,2705594,3,,9999,1 individual container (.5 fl oz),60869,15,,,
291168,2705594,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291173,2705595,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291171,2705595,2,,9999,1 fl oz,30000,30,,,
291172,2705595,3,,9999,1 individual container (.5 fl oz),60869,15,,,
291170,2705595,1,,9999,1 cup,10205,240,,,
291174,2705595,5,,9999,Quantity not specified,90000,30,,,
291178,2705596,4,,9999,Quantity not specified,90000,30,,,
291177,2705596,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291175,2705596,1,,9999,1 cup,10205,240,,,
291176,2705596,2,,9999,1 fl oz,30000,30,,,
291182,2705597,4,,9999,Quantity not specified,90000,20,,,
291179,2705597,1,,9999,1 cup,10205,240,,,
291181,2705597,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291180,2705597,2,,9999,1 fl oz,30000,30,,,
291184,2705598,2,,9999,Quantity not specified,90000,20,,,
291183,2705598,1,,9999,1 cup,10205,40,,,
291187,2705599,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291186,2705599,2,,9999,1 fl oz,30000,30,,,
291185,2705599,1,,9999,1 cup,10205,240,,,
291188,2705599,4,,9999,Quantity not specified,90000,20,,,
291193,2705600,5,,9999,Quantity not specified,90000,20,,,
291190,2705600,2,,9999,1 fl oz,30000,30,,,
291191,2705600,3,,9999,1 individual container,60868,15,,,
291189,2705600,1,,9999,1 cup,10205,240,,,
291192,2705600,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291198,2705601,5,,9999,Quantity not specified,90000,20,,,
291196,2705601,3,,9999,1 individual container,60868,15,,,
291195,2705601,2,,9999,1 fl oz,30000,30,,,
291197,2705601,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291194,2705601,1,,9999,1 cup,10205,240,,,
291200,2705602,2,,9999,1 fl oz,30000,30,,,
291199,2705602,1,,9999,1 cup,10205,240,,,
291202,2705602,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291201,2705602,3,,9999,1 individual container,60868,5,,,
291203,2705602,5,,9999,Quantity not specified,90000,20,,,
291207,2705603,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291205,2705603,2,,9999,1 fl oz,30000,30,,,
291206,2705603,3,,9999,1 individual container,60868,5,,,
291208,2705603,5,,9999,Quantity not specified,90000,20,,,
291204,2705603,1,,9999,1 cup,10205,240,,,
291210,2705604,2,,9999,1 fl oz,30000,30,,,
291211,2705604,3,,9999,1 individual container,60868,15,,,
291212,2705604,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291209,2705604,1,,9999,1 cup,10205,240,,,
291213,2705604,5,,9999,Quantity not specified,90000,15,,,
291216,2705605,3,,9999,1 individual container,60868,15,,,
291214,2705605,1,,9999,1 cup,10205,240,,,
291217,2705605,4,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291215,2705605,2,,9999,1 fl oz,30000,30,,,
291218,2705605,5,,9999,Quantity not specified,90000,20,,,
291221,2705606,3,,9999,Quantity not specified,90000,4,,,
291219,2705606,1,,9999,1 cup,10205,94,,,
291220,2705606,2,,9999,1 packet,61573,3,,,
291222,2705606,4,,9999,Guideline amount per fl oz of beverage,63480,0.5,,,
291226,2705607,4,,9999,Quantity not specified,90000,4,,,
291224,2705607,2,,9999,1 packet,61573,3,,,
291223,2705607,1,,9999,1 cup,10205,94,,,
291225,2705607,3,,9999,Guideline amount per fl oz of beverage,63480,0.5,,,
291229,2705608,3,,9999,Guideline amount per fl oz of beverage,63480,0.5,,,
291227,2705608,1,,9999,1 cup,10205,94,,,
291228,2705608,2,,9999,1 packet,61573,3,,,
291230,2705608,4,,9999,Quantity not specified,90000,4,,,
291231,2705609,1,,9999,1 cup,10205,94,,,
291232,2705609,2,,9999,1 packet,61573,3,,,
291233,2705609,3,,9999,Guideline amount per fl oz of beverage,63480,0.5,,,
291234,2705609,4,,9999,Quantity not specified,90000,4,,,
291237,2705610,3,,9999,Guideline amount per fl oz of beverage,63480,2.5,,,
291235,2705610,1,,9999,1 cup,10205,240,,,
291236,2705610,2,,9999,1 fl oz,30000,30,,,
291238,2705610,4,,9999,Quantity not specified,90000,30,,,
291239,2705611,1,,9999,1 cup,10205,75,,,
291240,2705611,2,,9999,Quantity not specified,90000,19,,,
291241,2705612,1,,9999,1 cup,10205,75,,,
291242,2705612,2,,9999,Quantity not specified,90000,19,,,
291243,2705613,1,,9999,1 cup,10205,75,,,
291244,2705613,2,,9999,Quantity not specified,90000,19,,,
291245,2705614,1,,9999,1 tablespoon,21000,15,,,
291246,2705614,2,,9999,1 cup,10205,240,,,
291247,2705614,3,,9999,1 individual container,60868,30,,,
291248,2705614,4,,9999,Quantity not specified,90000,30,,,
291250,2705615,2,,9999,1 cup,10205,240,,,
291251,2705615,3,,9999,Quantity not specified,90000,30,,,
291249,2705615,1,,9999,1 tablespoon,21000,15,,,
291252,2705616,1,,9999,1 tablespoon,21000,15,,,
291253,2705616,2,,9999,1 cup,10205,240,,,
291254,2705616,3,,9999,Quantity not specified,90000,30,,,
291255,2705617,1,,9999,1 tablespoon,21000,15,,,
291257,2705617,3,,9999,Quantity not specified,90000,30,,,
291256,2705617,2,,9999,1 cup,10205,240,,,
291259,2705618,2,,9999,1 individual container,60868,70,,,
291258,2705618,1,,9999,1 tablespoon,21000,15,,,
291260,2705618,3,,9999,Quantity not specified,90000,60,,,
291262,2705619,2,,9999,1 individual container,60868,70,,,
291263,2705619,3,,9999,Quantity not specified,90000,60,,,
291261,2705619,1,,9999,1 tablespoon,21000,15,,,
291266,2705620,3,,9999,Quantity not specified,90000,60,,,
291264,2705620,1,,9999,1 tablespoon,21000,15,,,
291265,2705620,2,,9999,1 individual container,60868,70,,,
291269,2705621,3,,9999,Quantity not specified,90000,60,,,
291268,2705621,2,,9999,1 individual container,60868,70,,,
291267,2705621,1,,9999,1 tablespoon,21000,15,,,
291272,2705622,3,,9999,Quantity not specified,90000,60,,,
291271,2705622,2,,9999,1 individual container,60868,70,,,
291270,2705622,1,,9999,1 tablespoon,21000,15,,,
291274,2705623,2,,9999,1 individual container,60868,70,,,
291275,2705623,3,,9999,Quantity not specified,90000,60,,,
291273,2705623,1,,9999,1 tablespoon,21000,15,,,
291277,2705624,2,,9999,1 individual container,60868,70,,,
291278,2705624,3,,9999,Quantity not specified,90000,60,,,
291276,2705624,1,,9999,1 tablespoon,21000,15,,,
291280,2705625,2,,9999,1 individual container,60868,70,,,
291281,2705625,3,,9999,Quantity not specified,90000,60,,,
291279,2705625,1,,9999,1 tablespoon,21000,15,,,
291282,2705626,1,,9999,1 tablespoon,21000,15,,,
291284,2705626,3,,9999,Quantity not specified,90000,60,,,
291283,2705626,2,,9999,1 individual container,60868,70,,,
291286,2705627,2,,9999,1 individual container,60868,70,,,
291285,2705627,1,,9999,1 tablespoon,21000,15,,,
291287,2705627,3,,9999,Quantity not specified,90000,60,,,
291288,2705628,1,,9999,1 tablespoon,21000,15,,,
291290,2705628,3,,9999,Quantity not specified,90000,60,,,
291289,2705628,2,,9999,1 individual container,60868,70,,,
291293,2705629,3,,9999,1 small ice cream cup,64733,120,,,
291297,2705629,7,,9999,1 cubic inch,51000,9.2,,,
291292,2705629,2,,9999,1 scoop,64289,120,,,
291294,2705629,4,,9999,1 medium ice cream cup,64734,240,,,
291295,2705629,5,,9999,1 large ice cream cup,64735,360,,,
291299,2705629,9,,9999,Quantity not specified,90000,135,,,
291291,2705629,1,,9999,1 cup,10205,135,,,
291296,2705629,6,,9999,1 slice,61935,66,,,
291298,2705629,8,,9999,1 individual container,60868,75,,,
291304,2705630,5,,9999,1 large ice cream cup,64735,360,,,
291303,2705630,4,,9999,1 medium ice cream cup,64734,240,,,
291302,2705630,3,,9999,1 small ice cream cup,64733,120,,,
291307,2705630,8,,9999,Quantity not specified,90000,135,,,
291306,2705630,7,,9999,1 individual container,60868,75,,,
291300,2705630,1,,9999,1 cup,10205,135,,,
291305,2705630,6,,9999,1 cubic inch,51000,9.2,,,
291301,2705630,2,,9999,1 scoop,64289,120,,,
291310,2705631,3,,9999,1 small ice cream cup,64733,125,,,
291308,2705631,1,,9999,1 cup,10205,140,,,
291313,2705631,6,,9999,1 individual container,60868,75,,,
291314,2705631,7,,9999,Quantity not specified,90000,140,,,
291309,2705631,2,,9999,1 scoop,64289,125,,,
291311,2705631,4,,9999,1 medium ice cream cup,64734,250,,,
291312,2705631,5,,9999,1 large ice cream cup,64735,375,,,
291322,2705632,8,,9999,Quantity not specified,90000,135,,,
291320,2705632,6,,9999,1 cubic inch,51000,9.2,,,
291321,2705632,7,,9999,1 individual container,60868,75,,,
291319,2705632,5,,9999,1 large ice cream cup,64735,360,,,
291317,2705632,3,,9999,1 small ice cream cup,64733,120,,,
291316,2705632,2,,9999,1 scoop,64289,120,,,
291315,2705632,1,,9999,1 cup,10205,135,,,
291318,2705632,4,,9999,1 medium ice cream cup,64734,240,,,
291324,2705633,2,,9999,1 scoop,64289,125,,,
291325,2705633,3,,9999,1 small ice cream cup,64733,125,,,
291326,2705633,4,,9999,1 medium ice cream cup,64734,250,,,
291327,2705633,5,,9999,1 large ice cream cup,64735,375,,,
291329,2705633,7,,9999,Quantity not specified,90000,140,,,
291323,2705633,1,,9999,1 cup,10205,140,,,
291328,2705633,6,,9999,1 individual container,60868,75,,,
291330,2705634,1,,9999,1 cup,10205,175,,,
291331,2705634,2,,9999,Quantity not specified,90000,175,,,
291332,2705635,1,,9999,1 cup,10205,175,,,
291333,2705635,2,,9999,Quantity not specified,90000,175,,,
291336,2705636,3,,9999,1 small ice cream cup,64733,160,,,
291334,2705636,1,,9999,1 cup,10205,175,,,
291337,2705636,4,,9999,1 medium ice cream cup,64734,320,,,
291339,2705636,6,,9999,Quantity not specified,90000,175,,,
291335,2705636,2,,9999,1 scoop,64289,160,,,
291338,2705636,5,,9999,1 large ice cream cup,64735,480,,,
291340,2705637,1,,9999,1 cup,10205,175,,,
291345,2705637,6,,9999,Quantity not specified,90000,175,,,
291341,2705637,2,,9999,1 scoop,64289,160,,,
291344,2705637,5,,9999,1 large ice cream cup,64735,480,,,
291342,2705637,3,,9999,1 small ice cream cup,64733,160,,,
291343,2705637,4,,9999,1 medium ice cream cup,64734,320,,,
291346,2705638,1,,9999,1 bar,60345,75,,,
291349,2705638,4,,9999,Quantity not specified,90000,85,,,
291348,2705638,3,,9999,1 cup,10205,133,,,
291347,2705638,2,,9999,1 miniature,61467,50,,,
291351,2705639,2,,9999,1 miniature,61467,50,,,
291352,2705639,3,,9999,Quantity not specified,90000,85,,,
291350,2705639,1,,9999,1 bar,60345,75,,,
291353,2705640,1,,9999,1 bar,60345,50,,,
291356,2705640,4,,9999,Quantity not specified,90000,50,,,
291355,2705640,3,,9999,1 miniature Snicker bar (1 fl oz),63856,25,,,
291354,2705640,2,,9999,1 Snickers bar (2 fl oz),60260,50,,,
291358,2705641,2,,9999,1 miniature,61467,50,,,
291359,2705641,3,,9999,Quantity not specified,90000,85,,,
291357,2705641,1,,9999,1 bar,60345,75,,,
